config,level,round,order_index,batch_id,source_records,elapsed_ms_per_batch,compute_sum_ms_per_batch,cpu_sum_ms_per_batch,other_overhead_ms_per_batch,elapsed_ms_per_record,compute_sum_ms_per_record,other_overhead_ms_per_record,compute_A_ms_per_batch,compute_A_ms_per_record,cpu_A_ms_per_batch,compute_B_ms_per_batch,compute_B_ms_per_record,cpu_B_ms_per_batch,compute_C_ms_per_batch,compute_C_ms_per_record,cpu_C_ms_per_batch
U,1,1,0,29,4,139.575567,0.0,0.0,139.575567,34.89389175,0.0,34.89389175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,30,4,139.625472,0.0,0.0,139.625472,34.906368,0.0,34.906368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,31,4,160.586819,0.0,0.0,160.586819,40.14670475,0.0,40.14670475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,32,4,133.716204,0.0,0.0,133.716204,33.429051,0.0,33.429051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,33,4,147.832001,0.0,0.0,147.832001,36.95800025,0.0,36.95800025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,34,4,153.052689,0.0,0.0,153.052689,38.26317225,0.0,38.26317225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,35,4,162.225275,0.0,0.0,162.225275,40.55631875,0.0,40.55631875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,36,4,145.530193,0.0,0.0,145.530193,36.38254825,0.0,36.38254825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,37,4,161.178659,0.0,0.0,161.178659,40.29466475,0.0,40.29466475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,38,4,165.473213,0.0,0.0,165.473213,41.36830325,0.0,41.36830325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,39,4,152.374296,0.0,0.0,152.374296,38.093574,0.0,38.093574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,40,4,147.731949,0.0,0.0,147.731949,36.93298725,0.0,36.93298725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,41,4,178.048081,0.0,0.0,178.048081,44.51202025,0.0,44.51202025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,42,4,160.412559,0.0,0.0,160.412559,40.10313975,0.0,40.10313975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
